date,timestamp,year,month,month_name,quarter,day,day_of_year,day_of_week,is_weekend,hour,time_block,load_2024_mw,load_2023_mw,frequency_hz,load_delta_2024_vs_2023_mw,load_delta_2024_vs_2023_pct,daily_peak_load_2024_mw,daily_min_load_2024_mw,daily_avg_load_2024_mw,load_factor_vs_daily_peak,is_daily_peak_hour,is_daily_min_hour,ramp_1h_mw,load_percentile_within_day,is_evening_peak_window,ev_shift_potential_mw,outage_source_month_available,outages_started_hour,outages_active_hour,outage_active_minutes_hour,forced_outages_started_hour,forced_outage_active_minutes_hour,line_clear_started_hour,load_curtailment_started_hour,unique_zones_started_hour,active_zones_hour,high_voltage_started_hour,avg_duration_started_min_hour,outages_total_day,forced_outages_day,line_clear_day,load_curtailment_day,zones_affected_day,high_voltage_outages_day,avg_outage_duration_min_day,top_outage_zone_day,top_outage_zone_count_day,zone_outage_concentration_hhi,grid_stress_index_0_100,charging_window_recommendation,load_curve_source_file,load_data_coverage_note,transformer_outages_started_hour,line_outages_started_hour,avg_transformer_capacity_mva_hour,max_transformer_capacity_mva_hour,avg_line_capacity_kv_hour,max_line_capacity_kv_hour,outage_location_centroid_lat_hour,outage_location_centroid_lon_hour,nearest_ev_distance_km_hour,nearest_ev_distance_km_min_hour,nearest_ev_point_name_hour,likely_resource_for_transformer_hour,resource_total_mu_day,resource_thermal_mu_day,resource_hydro_mu_day,resource_solar_mu_day,resource_cgs_import_mu_day,resource_other_mu_day,resource_thermal_share_day,resource_hydro_share_day,resource_solar_share_day,resource_cgs_import_share_day,dominant_power_resource_day
01/02/24,01/02/24 16:00,2024,1,January,Q1,2,2,Tuesday,FALSE,16,16:00-17:00,14017.2125,11935.16,50.105,2082.0525,0.1744469701285948,15005.26,8421.775000000001,11247.17177083333,0.934153257,FALSE,FALSE,-285.7525,0.75,FALSE,2770.040729166667,TRUE,14,40,1687,6,126,5,0,3,5,7,226.8571428571429,139,38,74,7,6,76,248.4646282973621,BAGALKOT,41,0.2113244656073702,64.23,avoid_peak,D02JAN2024.xls,,1,4,,,77,110,,,,,,thermal,102.23593799999999,72.725,18.750938,0,0,10.76,0.7113447719333293,0.18340848009826058,0,0,thermal
01/02/24,01/02/24 17:00,2024,1,January,Q1,2,2,Tuesday,FALSE,17,17:00-18:00,12791.575,10187.57,50.01000000000001,2604.005000000001,0.2556060964489079,15005.26,8421.775000000001,11247.17177083333,0.8524727328949983,FALSE,FALSE,-1225.6375,0.625,FALSE,1544.403229166668,TRUE,1,31,1527,0,136,1,0,1,5,0,1020,139,38,74,7,6,76,248.4646282973621,BAGALKOT,41,0.2113244656073702,54.07,neutral,D02JAN2024.xls,,2,5,,,66,66,14.986125699999999,77.1752334,40.37167813441671,25.908756982063395,ev_node_13625197611,thermal,102.23593799999999,72.725,18.750938,0,0,10.76,0.7113447719333293,0.18340848009826058,0,0,thermal
01/02/24,01/02/24 18:00,2024,1,January,Q1,2,2,Tuesday,FALSE,18,18:00-19:00,11466,9128.22,49.975,2337.779999999999,0.256104695,15005.26,8421.775000000001,11247.17177083333,0.7641320443631101,FALSE,FALSE,-1325.575,0.5833333333333334,TRUE,218.8282291666674,TRUE,4,23,1327,0,120,3,1,2,5,4,659.75,139,38,74,7,6,76,248.4646282973621,BAGALKOT,41,0.2113244656073702,47.99,neutral,D02JAN2024.xls,,,,,,,,,,,,,,102.23593799999999,72.725,18.750938,0,0,10.76,0.7113447719333293,0.18340848009826058,0,0,thermal
01/02/24,01/02/24 19:00,2024,1,January,Q1,2,2,Tuesday,FALSE,19,19:00-20:00,9811.98,8851.9525,49.99,960.0275,0.1084537563887741,15005.26,8421.775000000001,11247.17177083333,0.6539026981205258,FALSE,FALSE,-1654.02,0.5,TRUE,0,TRUE,4,26,1362,3,163,0,0,2,5,4,323.75,139,38,74,7,6,76,248.4646282973621,BAGALKOT,41,0.2113244656073702,44.94,neutral,D02JAN2024.xls,,,,,,,,,,,,,,102.23593799999999,72.725,18.750938,0,0,10.76,0.7113447719333293,0.18340848009826058,0,0,thermal
01/02/24,01/02/24 20:00,2024,1,January,Q1,2,2,Tuesday,FALSE,20,20:00-21:00,8718.6875,8416.975,49.98,301.7124999999996,0.035845717,15005.26,8421.775000000001,11247.17177083333,0.5810420812435106,FALSE,FALSE,-1093.2925,0.2083333333333333,TRUE,0,TRUE,0,23,1301,0,226,0,0,0,5,0,0,139,38,74,7,6,76,248.4646282973621,BAGALKOT,41,0.2113244656073702,25.1,recommended,D02JAN2024.xls,,,,,,,,,,,,,,102.23593799999999,72.725,18.750938,0,0,10.76,0.7113447719333293,0.18340848009826058,0,0,thermal
01/02/24,01/02/24 21:00,2024,1,January,Q1,2,2,Tuesday,FALSE,21,21:00-22:00,8486.2525,7624.075,50.015,862.1775000000007,0.1130861776674548,15005.26,8421.775000000001,11247.17177083333,0.5655518464858323,FALSE,FALSE,-232.435,0.083333333,TRUE,0,TRUE,1,21,1211,1,191,0,0,1,3,0,13,139,38,74,7,6,76,248.4646282973621,BAGALKOT,41,0.2113244656073702,15.23,recommended,D02JAN2024.xls,,0,2,,,110,110,15.39793735,75.371613,104.85417645121893,89.46415979933654,Tata Power TSS Sirsi,,102.23593799999999,72.725,18.750938,0,0,10.76,0.7113447719333293,0.18340848009826058,0,0,thermal
01/02/24,01/02/24 22:00,2024,1,January,Q1,2,2,Tuesday,FALSE,22,22:00-23:00,8899.6125,7773.7675,50,1125.844999999999,0.1448261734094825,15005.26,8421.775000000001,11247.17177083333,0.5930995197684013,FALSE,FALSE,413.3599999999988,0.3333333333333333,TRUE,0,TRUE,6,25,1031,4,221,1,0,4,5,4,11,139,38,74,7,6,76,248.4646282973621,BAGALKOT,41,0.2113244656073702,32.41,recommended,D02JAN2024.xls,,1,0,,,,,,,,,,thermal,102.23593799999999,72.725,18.750938,0,0,10.76,0.7113447719333293,0.18340848009826058,0,0,thermal
01/02/24,01/02/24 23:00,2024,1,January,Q1,2,2,Tuesday,FALSE,23,23:00-00:00,8849.7775,8047.422499999999,49.985,802.3550000000014,0.099703352,15005.26,8421.775000000001,11247.17177083333,0.589778351,FALSE,FALSE,-49.835,0.2916666666666667,FALSE,0,TRUE,0,17,899,0,194,0,0,0,3,0,0,139,38,74,7,6,76,248.4646282973621,BAGALKOT,41,0.2113244656073702,25.55,recommended,D02JAN2024.xls,,,,,,,,,,,,,,102.23593799999999,72.725,18.750938,0,0,10.76,0.7113447719333293,0.18340848009826058,0,0,thermal
01/03/24,01/03/24 0:00,2024,1,January,Q1,3,3,Wednesday,FALSE,0,00:00-01:00,8983.6675,7881.610000000001,50.06,1102.057499999999,0.1398264440894689,15018.93,8541.824999999999,11278.53833333333,0.598156293,FALSE,FALSE,,0.25,FALSE,0,TRUE,2,14,748,2,190,0,0,2,3,1,724.5,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,19.97,recommended,D03JAN2024.xls,,0,3,,,66,66,,,,,,,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 1:00,2024,1,January,Q1,3,3,Wednesday,FALSE,1,01:00-02:00,9247.295,7402.5625,49.97,1844.7325,0.2492018811053605,15018.93,8541.824999999999,11278.53833333333,0.6157093081864021,FALSE,FALSE,263.6275000000005,0.375,FALSE,0,TRUE,1,13,711,0,180,1,0,1,3,1,712,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,27.55,neutral,D03JAN2024.xls,,0,1,,,110,110,14.6856985,75.4922136,70.32728600281123,70.32728600281123,Tata Power TSS Sirsi,,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 2:00,2024,1,January,Q1,3,3,Wednesday,FALSE,2,02:00-03:00,8764.98,7421.342500000001,50.005,1343.637499999999,0.1810504635785235,15018.93,8541.824999999999,11278.53833333333,0.5835955024758754,FALSE,FALSE,-482.315,0.083333333,FALSE,0,TRUE,4,16,775,2,197,1,0,3,5,3,43.39583333333334,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,11.48,recommended,D03JAN2024.xls,,0,1,,,110,110,,,,,,,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 3:00,2024,1,January,Q1,3,3,Wednesday,FALSE,3,03:00-04:00,8776.3875,7266.782499999999,50.04000000000001,1509.605000000001,0.2077404958797104,15018.93,8541.824999999999,11278.53833333333,0.5843550439345546,FALSE,FALSE,11.40750000000116,0.125,FALSE,0,TRUE,0,13,780,0,180,0,0,0,4,0,0,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,12.13,recommended,D03JAN2024.xls,,0,2,,,66,66,,,,,,,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 4:00,2024,1,January,Q1,3,3,Wednesday,FALSE,4,04:00-05:00,9166.2075,7395.280000000001,50.005,1770.9275,0.2394672683116798,15018.93,8541.824999999999,11278.53833333333,0.610310288,FALSE,FALSE,389.8199999999997,0.3333333333333333,FALSE,0,TRUE,1,14,787.5833333333334,1,191,0,0,1,4,1,11,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,25.62,recommended,D03JAN2024.xls,,,,,,,,,,,,,,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 5:00,2024,1,January,Q1,3,3,Wednesday,FALSE,5,05:00-06:00,9299.4025,7627.34,50.06,1672.0625,0.2192196099819859,15018.93,8541.824999999999,11278.53833333333,0.6191787630676753,FALSE,FALSE,133.1949999999997,0.4166666666666667,FALSE,0,TRUE,1,12,664,1,184,0,0,1,3,1,14,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,29.48,neutral,D03JAN2024.xls,,0,1,,,110,110,14.4503687,75.4063055,63.79127593290384,63.79127593290384,Tata Power TSS Sirsi,,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 6:00,2024,1,January,Q1,3,3,Wednesday,FALSE,6,06:00-07:00,9719.485,8227.815,50.02500000000001,1491.67,0.1812960062908561,15018.93,8541.824999999999,11278.53833333333,0.647148965,FALSE,FALSE,420.0825000000004,0.5,FALSE,0,TRUE,11,23,832,7,268,3,0,4,5,5,115.8181818181818,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,38.86,neutral,D03JAN2024.xls,,1,13,,,128.6153846153846,220,13.98422935,75.76219665,83.02047652374947,49.78549774981058,Tata Power TSS Sirsi,thermal,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 7:00,2024,1,January,Q1,3,3,Wednesday,FALSE,7,07:00-08:00,11576.8025,8991.1925,50.055,2585.610000000001,0.287571421,15018.93,8541.824999999999,11278.53833333333,0.7708140659820639,FALSE,FALSE,1857.317499999999,0.5833333333333334,FALSE,298.2641666666677,TRUE,5,19,852,2,219,2,0,3,4,1,94,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,44.84,neutral,D03JAN2024.xls,,0,1,,,66,66,,,,,,,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 8:00,2024,1,January,Q1,3,3,Wednesday,FALSE,8,08:00-09:00,12786.285,10108.59,50.015,2677.695,0.2648930266238911,15018.93,8541.824999999999,11278.53833333333,0.851344603,FALSE,FALSE,1209.4825,0.6666666666666666,FALSE,1507.746666666668,TRUE,6,19,932,0,180,6,0,2,4,5,508.6666666666667,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,48.76,neutral,D03JAN2024.xls,,1,4,,,88,110,,,,,,thermal,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 9:00,2024,1,January,Q1,3,3,Wednesday,FALSE,9,09:00-10:00,13353.4725,10206.005,49.9,3147.467500000001,0.3083936858741497,15018.93,8541.824999999999,11278.53833333333,0.8891094438818211,FALSE,FALSE,567.1875,0.7083333333333334,FALSE,2074.934166666668,TRUE,13,30,1196,6,217,6,0,3,4,12,59.61538461538461,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,54.1,neutral,D03JAN2024.xls,,0,5,,,189.2,220,14.351507442857143,75.64381612857143,117.69592545959321,70.48226068562485,Ather Grid,,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 10:00,2024,1,January,Q1,3,3,Wednesday,FALSE,10,10:00-11:00,15018.93,13106.6475,49.955,1912.282500000001,0.1459017265856888,15018.93,8541.824999999999,11278.53833333333,1,TRUE,FALSE,1665.4575,1,FALSE,3740.391666666668,TRUE,12,30,1245,1,195,11,0,3,3,9,383.0833333333333,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,73.42,avoid_peak,D03JAN2024.xls,,1,11,20,20,128,220,14.581745928571427,75.47163908571429,101.41798803365906,55.25952607317171,Tata Power TSS Sirsi,thermal,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 11:00,2024,1,January,Q1,3,3,Wednesday,FALSE,11,11:00-12:00,14961.14,12934.385,50.05,2026.755000000003,0.1566951192499685,15018.93,8541.824999999999,11278.53833333333,0.996152189,FALSE,FALSE,-57.79,0.9166666666666666,FALSE,3682.601666666669,TRUE,8,33,1697,2,211,6,0,4,5,7,429.375,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,66.81,avoid_peak,D03JAN2024.xls,,1,1,,,110,110,16.589920499999998,75.6617449,33.90033942449392,12.966079562217823,Gogate Plaza,thermal,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 12:00,2024,1,January,Q1,3,3,Wednesday,FALSE,12,12:00-13:00,14977.0125,12932.1575,50.035,2044.855000000001,0.158121721,15018.93,8541.824999999999,11278.53833333333,0.997209022,FALSE,FALSE,15.87249999999949,0.9583333333333334,FALSE,3698.474166666669,TRUE,8,41,2066,1,254,6,0,4,5,2,366.625,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,72.08,avoid_peak,D03JAN2024.xls,,3,7,,,116.28571428571429,220,13.5319164,77.4567292,59.50145827875612,2.4209032300178492,ev_way_1334165085,thermal,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 13:00,2024,1,January,Q1,3,3,Wednesday,FALSE,13,13:00-14:00,14582.45,12833.18,49.92,1749.269999999999,0.1363083818663806,15018.93,8541.824999999999,11278.53833333333,0.97093801,FALSE,FALSE,-394.5625,0.875,FALSE,3303.911666666667,TRUE,10,45,2155,3,222,6,0,2,5,1,30.2,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,69.13,avoid_peak,D03JAN2024.xls,,0,5,,,127.6,220,13.7029772,74.9991632,80.30710635697965,80.30710635697965,Urja Charging Station,,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 14:00,2024,1,January,Q1,3,3,Wednesday,FALSE,14,14:00-15:00,13832.1475,12452.01,50.03,1380.137500000001,0.1108365235813335,15018.93,8541.824999999999,11278.53833333333,0.920980889,FALSE,FALSE,-750.3025,0.7916666666666666,FALSE,2553.609166666667,TRUE,9,47,1911,3,215,6,0,3,4,7,138.1111111111111,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,65.44,avoid_peak,D03JAN2024.xls,,0,6,,,124.66666666666667,220,15.3793028,75.1395548,89.46415979933654,89.46415979933654,Gogate Plaza,,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 15:00,2024,1,January,Q1,3,3,Wednesday,FALSE,15,15:00-16:00,13908.4975,12688.99,49.98,1219.507500000002,0.096107531,15018.93,8541.824999999999,11278.53833333333,0.9260644733013604,FALSE,FALSE,76.35000000000218,0.8333333333333334,FALSE,2629.959166666669,TRUE,9,42,2127,1,293,8,0,3,4,9,418.4444444444445,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,65.04,avoid_peak,D03JAN2024.xls,,0,5,,,74.8,110,,,,,,,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 16:00,2024,1,January,Q1,3,3,Wednesday,FALSE,16,16:00-17:00,13628.29,11702.58,50.02,1925.710000000003,0.1645543119551418,15018.93,8541.824999999999,11278.53833333333,0.9074075183784732,FALSE,FALSE,-280.2075,0.75,FALSE,2349.751666666669,TRUE,7,43,2016,2,177,5,0,4,5,6,464.1428571428572,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,60.73,avoid_peak,D03JAN2024.xls,,2,7,,,113.14285714285714,220,15.724441440000001,74.98493072,47.15947219955952,1.4109575851877196,ev_node_5305546325,thermal,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 17:00,2024,1,January,Q1,3,3,Wednesday,FALSE,17,17:00-18:00,12163.9425,10183.64,49.88,1980.302500000002,0.1944592012286375,15018.93,8541.824999999999,11278.53833333333,0.8099073968651562,FALSE,FALSE,-1464.3475,0.625,FALSE,885.4041667,TRUE,45,77,3988,2,274,10,0,6,6,18,126,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,62.44,avoid_peak,D03JAN2024.xls,,2,3,10,10,66,66,,,,,,thermal,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 18:00,2024,1,January,Q1,3,3,Wednesday,FALSE,18,18:00-19:00,10948.0175,8648.21,50.08,2299.807500000001,0.2659287297602627,15018.93,8541.824999999999,11278.53833333333,0.7289479010821677,FALSE,FALSE,-1215.925,0.5416666666666666,TRUE,0,TRUE,11,80,3966,3,186,7,1,4,6,8,370.0909090909091,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,57.02,avoid_peak,D03JAN2024.xls,,1,4,,,77,110,14.868060300000002,76.18059493333334,79.80021378057718,27.85807030747865,ev_node_5305546325,thermal,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 19:00,2024,1,January,Q1,3,3,Wednesday,FALSE,19,19:00-20:00,9521.5,8851.575,49.99,669.9249999999993,0.075684271,15018.93,8541.824999999999,11278.53833333333,0.6339666008164363,FALSE,FALSE,-1426.5175,0.4583333333333333,TRUE,0,TRUE,10,68,1865,1,187,7,0,3,4,3,163.7,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,52.37,avoid_peak,D03JAN2024.xls,,,,,,,,,,,,,,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 20:00,2024,1,January,Q1,3,3,Wednesday,FALSE,20,20:00-21:00,8953.3675,8242.1225,49.98,711.2450000000008,0.086293913,15018.93,8541.824999999999,11278.53833333333,0.5961388394512792,FALSE,FALSE,-568.1325,0.2083333333333333,TRUE,0,TRUE,0,32,1675,0,240,0,0,0,4,0,0,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,24.81,recommended,D03JAN2024.xls,,,,,,,,,,,,,,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 21:00,2024,1,January,Q1,3,3,Wednesday,FALSE,21,21:00-22:00,8541.824999999999,7466.295,50.015,1075.529999999999,0.1440513668425905,15018.93,8541.824999999999,11278.53833333333,0.5687372535859744,FALSE,TRUE,-411.5425,0.041666667,TRUE,0,TRUE,1,22,1230,1,245,0,0,1,4,0,165,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,11,recommended,D03JAN2024.xls,,,,,,,,,,,,,,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 22:00,2024,1,January,Q1,3,3,Wednesday,FALSE,22,22:00-23:00,8913.627499999999,7811.2625,50,1102.364999999999,0.141125074,15018.93,8541.824999999999,11278.53833333333,0.5934928453624858,FALSE,FALSE,371.8024999999998,0.1666666666666667,TRUE,0,TRUE,1,20,1043,1,245,0,0,1,5,0,5,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,17.72,recommended,D03JAN2024.xls,,,,,,,,,,,,,,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/03/24,01/03/24 23:00,2024,1,January,Q1,3,3,Wednesday,FALSE,23,23:00-00:00,9060.1875,8241.49,49.985,818.6975000000002,0.09933853,15018.93,8541.824999999999,11278.53833333333,0.6032511969893993,FALSE,FALSE,146.5600000000013,0.2916666666666667,FALSE,0,TRUE,1,18,947,0,229,1,0,1,4,0,2,176,42,92,1,6,100,221.6226325757576,TUMKUR,63,0.2666580578512397,24.13,recommended,D03JAN2024.xls,,,,,,,,,,,,,,98.421487,71.63,15.781487,0,0,11.010000000000002,0.727788232,0.16034595169243887,0,0,thermal
01/04/24,01/04/24 0:00,2024,1,January,Q1,4,4,Thursday,FALSE,0,00:00-01:00,9104.23,7838.8075,50.06,1265.4225,0.1614304854405469,14481.1525,8375.3725,11032.83938,0.6286951263029651,FALSE,FALSE,,0.3333333333333333,FALSE,0,TRUE,1,14,798,1,180,0,0,1,4,0,1439,151,57,77,1,6,58,234.9442604856512,TUMKUR,42,0.2007368097890443,26.18,recommended,D04JAN2024.xls,,,,,,,,,,,,,,123.78959,77.908,26.591589999999997,0,0,19.29,0.6293582521761321,0.21481281261211058,0,0,thermal
01/04/24,01/04/24 1:00,2024,1,January,Q1,4,4,Thursday,FALSE,1,01:00-02:00,9390.04,7612.3025,50.065,1777.737500000001,0.2335347944987737,14481.1525,8375.3725,11032.83938,0.6484318150782543,FALSE,FALSE,285.8100000000013,0.4166666666666667,FALSE,0,TRUE,2,15,735,2,195,0,0,2,4,0,77,151,57,77,1,6,58,234.9442604856512,TUMKUR,42,0.2007368097890443,32.11,neutral,D04JAN2024.xls,,,,,,,,,,,,,,123.78959,77.908,26.591589999999997,0,0,19.29,0.6293582521761321,0.21481281261211058,0,0,thermal
01/04/24,01/04/24 2:00,2024,1,January,Q1,4,4,Thursday,FALSE,2,02:00-03:00,8755.002499999999,7235.8375,50.015,1519.164999999999,0.2099501267130445,14481.1525,8375.3725,11032.83938,0.6045791244861207,FALSE,FALSE,-635.0375,0.2083333333333333,FALSE,0,TRUE,1,13,751,0,240,1,0,1,4,1,149.5833333333333,151,57,77,1,6,58,234.9442604856512,TUMKUR,42,0.2007368097890443,19.33,recommended,D04JAN2024.xls,,1,1,,,66,66,,,,,,thermal,123.78959,77.908,26.591589999999997,0,0,19.29,0.6293582521761321,0.21481281261211058,0,0,thermal
01/04/24,01/04/24 3:00,2024,1,January,Q1,4,4,Thursday,FALSE,3,03:00-04:00,8705.1175,7330.6275,49.9,1374.490000000001,0.1874996376503922,14481.1525,8375.3725,11032.83938,0.6011343019832158,FALSE,FALSE,-49.885,0.1666666666666667,FALSE,0,TRUE,1,14,810,1,270,0,0,1,4,1,325,151,57,77,1,6,58,234.9442604856512,TUMKUR,42,0.2007368097890443,16.26,recommended,D04JAN2024.xls,,,,,,,,,,,,,,123.78959,77.908,26.591589999999997,0,0,19.29,0.6293582521761321,0.21481281261211058,0,0,thermal
01/04/24,01/04/24 4:00,2024,1,January,Q1,4,4,Thursday,FALSE,4,04:00-05:00,8968.5775,7403.01,49.955,1565.567499999999,0.211477156,14481.1525,8375.3725,11032.83938,0.619327605,FALSE,FALSE,263.4599999999991,0.2916666666666667,FALSE,0,TRUE,1,15,824.5833333333334,1,288,0,0,1,4,0,29,151,57,77,1,6,58,234.9442604856512,TUMKUR,42,0.2007368097890443,24.57,recommended,D04JAN2024.xls,,0,3,,,80.66666666666667,110,15.372916766666668,75.71007530000001,88.67093674603173,33.728259490049446,Tata Power TSS Sirsi,,123.78959,77.908,26.591589999999997,0,0,19.29,0.6293582521761321,0.21481281261211058,0,0,thermal
01/04/24,01/04/24 5:00,2024,1,January,Q1,4,4,Thursday,FALSE,5,05:00-06:00,9313.365,7775.245,50.05,1538.12,0.197822705,14481.1525,8375.3725,11032.83938,0.6431370016992777,FALSE,FALSE,344.7875000000004,0.375,FALSE,0,TRUE,3,14,674,3,254,0,0,2,4,1,26.66666666666667,151,57,77,1,6,58,234.9442604856512,TUMKUR,42,0.2007368097890443,29.27,neutral,D04JAN2024.xls,,,,,,,,,,,,,,123.78959,77.908,26.591589999999997,0,0,19.29,0.6293582521761321,0.21481281261211058,0,0,thermal
01/04/24,01/04/24 6:00,2024,1,January,Q1,4,4,Thursday,FALSE,6,06:00-07:00,9744.6125,8335.5,50.035,1409.112499999999,0.1690495471177493,14481.1525,8375.3725,11032.83938,0.6729169173517093,FALSE,FALSE,431.2474999999995,0.5,FALSE,0,TRUE,10,24,929,4,345,3,0,5,5,5,130.5,151,57,77,1,6,58,234.9442604856512,TUMKUR,42,0.2007368097890443,41.33,neutral,D04JAN2024.xls,,1,7,,,113.14285714285714,220,14.839257483333334,75.84543481666667,64.19820493657134,11.763563497944435,ev_node_5305546325,thermal,123.78959,77.908,26.591589999999997,0,0,19.29,0.6293582521761321,0.21481281261211058,0,0,thermal
01/04/24,01/04/24 7:00,2024,1,January,Q1,4,4,Thursday,FALSE,7,07:00-08:00,11169.4325,9140.43,50.055,2029.002500000001,0.2219810774766614,14481.1525,8375.3725,11032.83938,0.7713082574056175,FALSE,FALSE,1424.820000000002,0.5416666666666666,FALSE,136.5931249999994,TRUE,5,18,862,4,262,1,0,4,4,2,90.6,151,57,77,1,6,58,234.9442604856512,TUMKUR,42,0.2007368097890443,42.9,neutral,D04JAN2024.xls,,0,3,,,66,66,13.09626995,77.6411809,3.0827053211792705,2.4042097240743914,ev_node_12432219066,,123.78959,77.908,26.591589999999997,0,0,19.29,0.6293582521761321,0.21481281261211058,0,0,thermal
